subject,exam_board,level,title,parent_title,order_index
History,AQA,3,The Kennedy Presidency and the ‘New Frontier’,"Prosperity, Inequality and Superpower Status, 1945–",3
History,AQA,3,The Civil Rights Movement to 1963,"Prosperity, Inequality and Superpower Status, 1945–",4
History,AQA,2,"Challenges to the American Dream, 1963–1980 (A-","2Q The American Dream: reality and illusion, 1945–1980",2
History,AQA,3,The Johnson Presidency: ‘Great Society’ and Viet,"Challenges to the American Dream, 1963–1980 (A-",1
History,AQA,3,Social Division and Protest in the 1960s,"Challenges to the American Dream, 1963–1980 (A-",2
History,AQA,3,The Nixon Presidency and Watergate,"Challenges to the American Dream, 1963–1980 (A-",3
History,AQA,3,"The USA after Watergate: Ford, Carter and the ‘Ne","Challenges to the American Dream, 1963–1980 (A-",4
History,AQA,1,"2R The Cold War, c1945–1991",,28
History,AQA,2,To the Brink of Nuclear War: International Relations,"2R The Cold War, c1945–1991",1
History,AQA,3,The Origins and Development of the Cold War,To the Brink of Nuclear War: International Relations,1
History,AQA,3,The Cold War in Europe and Asia,To the Brink of Nuclear War: International Relations,2
History,AQA,3,The ‘New Look’ and Peaceful Coexistence,To the Brink of Nuclear War: International Relations,3
History,AQA,3,Superpower Confrontation in the Kennedy Era,To the Brink of Nuclear War: International Relations,4
History,AQA,2,"From Détente to the End of the Cold War, c1963–19","2R The Cold War, c1945–1991",2
History,AQA,3,The Vietnam War and Superpower Relations,"From Détente to the End of the Cold War, c1963–19",1
History,AQA,3,The Era of Détente,"From Détente to the End of the Cold War, c1963–19",2
History,AQA,3,The Second Cold War,"From Détente to the End of the Cold War, c1963–19",3
History,AQA,3,The End of the Cold War,"From Détente to the End of the Cold War, c1963–19",4
History,AQA,1,"2S The Making of Modern Britain, 1951–2007",,29
History,AQA,2,"Building a New Britain, 1951–1979","2S The Making of Modern Britain, 1951–2007",1
History,AQA,3,"The Affluent Society, 1951–1964","Building a New Britain, 1951–1979",1
History,AQA,3,The ‘Swinging Sixties’: Labour in Power,"Building a New Britain, 1951–1979",2
History,AQA,3,Society and Foreign Relations in the 1960s,"Building a New Britain, 1951–1979",3
History,AQA,3,"The End of the Post-War Consensus, 1970–1979","Building a New Britain, 1951–1979",4
History,AQA,2,"Modern Britain, 1979–2007 (A-level only)","2S The Making of Modern Britain, 1951–2007",2
History,AQA,3,The Thatcher Revolution: Politics and Economy,"Modern Britain, 1979–2007 (A-level only)",1
History,AQA,3,Thatcherism: Society and Foreign Policy,"Modern Britain, 1979–2007 (A-level only)",2
History,AQA,3,The Major Years and the Rise of New Labour,"Modern Britain, 1979–2007 (A-level only)",3
History,AQA,3,"New Labour in Power, 1997–2007","Modern Britain, 1979–2007 (A-level only)",4
History,AQA,1,"2T The Crisis of Communism: The USSR and the Soviet Empire, 1953–2000 (A-level only)",,30
History,AQA,2,"Crisis in the Soviet Union, 1953–2000","2T The Crisis of Communism: The USSR and the Soviet Empire, 1953–2000 (A-level only)",1
History,AQA,3,The Khrushchev Era: De-Stalinisation and Reform,"Crisis in the Soviet Union, 1953–2000",1
History,AQA,3,The Brezhnev Era: Stagnation and Détente,"Crisis in the Soviet Union, 1953–2000",2
History,AQA,3,The Gorbachev Era: Reform and Collapse,"Crisis in the Soviet Union, 1953–2000",3
History,AQA,3,The End of the USSR and Post-Soviet Russia,"Crisis in the Soviet Union, 1953–2000",4
History,AQA,2,"Crisis in the Soviet Empire, 1953–2000","2T The Crisis of Communism: The USSR and the Soviet Empire, 1953–2000 (A-level only)",2
History,AQA,3,Life and Repression in the Satellite States,"Crisis in the Soviet Empire, 1953–2000",1
History,AQA,3,Challenges to Soviet Control up to 1980,"Crisis in the Soviet Empire, 1953–2000",2
History,AQA,3,The Collapse of Communism in Eastern Europe,"Crisis in the Soviet Empire, 1953–2000",3
History,AQA,3,The Post-Soviet Era in Eastern and Central Europ,"Crisis in the Soviet Empire, 1953–2000",4
