subject,exam_board,level,title,parent_title,order_index
History,Edexcel,2,"The rise and fall of fascism in Italy, c1911–46","Route G: Nationalism, dictatorship and democracy in twentieth-century Europe",2
History,Edexcel,3,"Liberal Italy and Giolitti, c.1911","The rise and fall of fascism in Italy, c1911–46",1
History,Edexcel,3,The Impact of War and 'Mutilated Victory',"The rise and fall of fascism in Italy, c1911–46",2
History,Edexcel,3,Post-War Crisis and the Rise of Socialism,"The rise and fall of fascism in Italy, c1911–46",3
History,Edexcel,3,"The Rise of Fascism and the PNF, 1919–22","The rise and fall of fascism in Italy, c1911–46",4
History,Edexcel,3,The March on Rome and Mussolini’s Appointment,"The rise and fall of fascism in Italy, c1911–46",5
History,Edexcel,3,"Creating the Fascist Dictatorship, 1922–26","The rise and fall of fascism in Italy, c1911–46",6
History,Edexcel,3,Fascist Control: Indoctrination and Propaganda,"The rise and fall of fascism in Italy, c1911–46",7
History,Edexcel,3,Fascism and the Elites,"The rise and fall of fascism in Italy, c1911–46",8
History,Edexcel,3,Fascist Economic Policies,"The rise and fall of fascism in Italy, c1911–46",9
History,Edexcel,3,Fascism and the Catholic Church,"The rise and fall of fascism in Italy, c1911–46",10
History,Edexcel,3,Fascist Foreign Policy to 1935,"The rise and fall of fascism in Italy, c1911–46",11
History,Edexcel,3,"The Road to War, 1935–40","The rise and fall of fascism in Italy, c1911–46",12
History,Edexcel,3,The Second World War and Mussolini’s Fall,"The rise and fall of fascism in Italy, c1911–46",13
History,Edexcel,3,"The Restoration of Democracy, 1943–46","The rise and fall of fascism in Italy, c1911–46",14
History,Edexcel,2,"Spain, 1930–78: republicanism, Francoism and the transition to democracy","Route G: Nationalism, dictatorship and democracy in twentieth-century Europe",3
History,Edexcel,3,"The Second Republic and its Challenges, 1930–31","Spain, 1930–78: republicanism, Francoism and the transition to democracy",1
History,Edexcel,3,"The Years of Reform, 1931–33","Spain, 1930–78: republicanism, Francoism and the transition to democracy",2
History,Edexcel,3,"The Years of Reaction, 1933–36","Spain, 1930–78: republicanism, Francoism and the transition to democracy",3
History,Edexcel,3,"The Failure of the Popular Front, 1936","Spain, 1930–78: republicanism, Francoism and the transition to democracy",4
History,Edexcel,3,The Outbreak of the Spanish Civil War,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",5
History,Edexcel,3,The Course of the Civil War,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",6
History,Edexcel,3,Life During the War and Reasons for Nationalist Victory,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",7
History,Edexcel,3,Establishing the Francoist State,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",8
History,Edexcel,3,Control and Repression in Franco’s Spain,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",9
History,Edexcel,3,"The Spanish Economy and Foreign Relations, 1939–56","Spain, 1930–78: republicanism, Francoism and the transition to democracy",10
History,Edexcel,3,"The 'Economic Miracle' and Social Change, 1956–75","Spain, 1930–78: republicanism, Francoism and the transition to democracy",11
History,Edexcel,3,"Political Change and Opposition, 1956–75","Spain, 1930–78: republicanism, Francoism and the transition to democracy",12
History,Edexcel,3,The Franco Succession,"Spain, 1930–78: republicanism, Francoism and the transition to democracy",13
History,Edexcel,3,"The Transition to Democracy, 1975–78","Spain, 1930–78: republicanism, Francoism and the transition to democracy",14
History,Edexcel,1,Route H: Democracies in change: Britain and the USA in the twentieth century,,8
History,Edexcel,2,"Britain transformed, 1918–97",Route H: Democracies in change: Britain and the USA in the twentieth century,1
History,Edexcel,3,"The Political Landscape, 1918–79","Britain transformed, 1918–97",1
History,Edexcel,3,"Economic Challenges, 1918–79","Britain transformed, 1918–97",2
History,Edexcel,3,"The Workplace and Industrial Relations, 1918–79","Britain transformed, 1918–97",3
History,Edexcel,3,"The Welfare State, 1918–79","Britain transformed, 1918–97",4
History,Edexcel,3,Public Health and the NHS,"Britain transformed, 1918–97",5
History,Edexcel,3,"Education and Opportunity, 1918–79","Britain transformed, 1918–97",6
History,Edexcel,3,"Class, Social Values and the 'Liberal Society'","Britain transformed, 1918–97",7
History,Edexcel,3,"The Changing Role and Status of Women, 1918–79","Britain transformed, 1918–97",8
History,Edexcel,3,"Race, Immigration and Multiculturalism, 1918–79","Britain transformed, 1918–97",9
History,Edexcel,3,Living Standards and the Consumer Society,"Britain transformed, 1918–97",10
History,Edexcel,3,"Popular Culture, Entertainment and Youth","Britain transformed, 1918–97",11
History,Edexcel,3,Leisure and Travel,"Britain transformed, 1918–97",12
History,Edexcel,3,Interpretations: Thatcher’s Economic and Social Impact,"Britain transformed, 1918–97",13
History,Edexcel,3,Interpretations: Thatcher’s Political Legacy,"Britain transformed, 1918–97",14
History,Edexcel,2,"The USA, c1920–55: boom, bust and recovery",Route H: Democracies in change: Britain and the USA in the twentieth century,2
History,Edexcel,3,The Economic Boom and Crash,"The USA, c1920–55: boom, bust and recovery",1
History,Edexcel,3,Society in the 'Roaring Twenties',"The USA, c1920–55: boom, bust and recovery",2
History,Edexcel,3,The Great Depression and Hoover’s Response,"The USA, c1920–55: boom, bust and recovery",3
History,Edexcel,3,"The First New Deal, 1933–35","The USA, c1920–55: boom, bust and recovery",4
History,Edexcel,3,"The Second New Deal, 1935–38","The USA, c1920–55: boom, bust and recovery",5
History,Edexcel,3,The Impact of the New Deal and WWII on Society,"The USA, c1920–55: boom, bust and recovery",6
History,Edexcel,3,Culture in the Depression and War Years,"The USA, c1920–55: boom, bust and recovery",7
History,Edexcel,3,"The War Economy, 1941–45","The USA, c1920–55: boom, bust and recovery",8
History,Edexcel,3,Post-War Affluence and the Growth of Suburbia,"The USA, c1920–55: boom, bust and recovery",9
History,Edexcel,3,The Cold War at Home: McCarthyism,"The USA, c1920–55: boom, bust and recovery",10
History,Edexcel,3,Post-War Culture and the Rise of Television,"The USA, c1920–55: boom, bust and recovery",11
History,Edexcel,3,The Status of Minorities by 1955,"The USA, c1920–55: boom, bust and recovery",12
History,Edexcel,2,"The USA, 1955–92: conformity and challenge",Route H: Democracies in change: Britain and the USA in the twentieth century,3
History,Edexcel,3,"Affluence and the Consumer Society, 1955–63","The USA, 1955–92: conformity and challenge",1
History,Edexcel,3,"Cultural Conformity and Challenge, 1955–63","The USA, 1955–92: conformity and challenge",2
History,Edexcel,3,"The Civil Rights Movement, 1955–63","The USA, 1955–92: conformity and challenge",3
History,Edexcel,3,Kennedy’s New Frontier,"The USA, 1955–92: conformity and challenge",4
History,Edexcel,3,The Rise of Black Power and Later Civil Rights,"The USA, 1955–92: conformity and challenge",5
History,Edexcel,3,"Protest, Counter-Culture and Liberation Movements","The USA, 1955–92: conformity and challenge",6
History,Edexcel,3,"Johnson’s Great Society, 1964–68","The USA, 1955–92: conformity and challenge",7
History,Edexcel,3,"The 'Silent Majority' and Nixon’s Appeal, 1968–72","The USA, 1955–92: conformity and challenge",8
History,Edexcel,3,"The Crisis of Political Leadership, 1973–80","The USA, 1955–92: conformity and challenge",9
History,Edexcel,3,"Economic Crisis and its Social Impact, 1973–80","The USA, 1955–92: conformity and challenge",10
History,Edexcel,3,Popular Culture in the 1970s,"The USA, 1955–92: conformity and challenge",11
History,Edexcel,3,"Progress in Individual and Civil Rights, 1973–80","The USA, 1955–92: conformity and challenge",12
History,Edexcel,3,"The Reagan–Bush Economic Policies, 1981–92","The USA, 1955–92: conformity and challenge",13
History,Edexcel,3,The Rise of the Religious Right,"The USA, 1955–92: conformity and challenge",14
History,Edexcel,3,Cultural Challenges of the 1980s,"The USA, 1955–92: conformity and challenge",15
History,Edexcel,3,The Status of Minorities and Women by 1992,"The USA, 1955–92: conformity and challenge",16
History,Edexcel,1,"Paper 3, Option 30: Lancastrians, Yorkists and Henry VII, 1399–1509",,9
History,Edexcel,2,"Changes in Royal Authority, 1399–1509","Paper 3, Option 30: Lancastrians, Yorkists and Henry VII, 1399–1509",1
History,Edexcel,3,The Power of the Nobility,"Changes in Royal Authority, 1399–1509",1
History,Edexcel,3,Disorder and Local Rivalries,"Changes in Royal Authority, 1399–1509",2
History,Edexcel,3,Royal Finances and Parliament,"Changes in Royal Authority, 1399–1509",3
History,Edexcel,3,"War, Diplomacy and Royal Power","Changes in Royal Authority, 1399–1509",4
History,Edexcel,2,Kings Challenged and Kings Triumphant,"Paper 3, Option 30: Lancastrians, Yorkists and Henry VII, 1399–1509",2
History,Edexcel,3,The Usurpation of 1399,Kings Challenged and Kings Triumphant,1
History,Edexcel,3,The Reign of Henry IV: Consolidating Power,Kings Challenged and Kings Triumphant,2
History,Edexcel,3,"Henry IV and the Rebellions, 1403–05",Kings Challenged and Kings Triumphant,3
History,Edexcel,3,The Reign of Henry V: France and Lollardy,Kings Challenged and Kings Triumphant,4
History,Edexcel,3,Henry V and the Conquest of France,Kings Challenged and Kings Triumphant,5
History,Edexcel,3,The Crisis of Henry VI’s Reign,Kings Challenged and Kings Triumphant,6
History,Edexcel,3,The Rise of York and the Fall of Lancaster,Kings Challenged and Kings Triumphant,7
History,Edexcel,3,The Divided Yorkists and the Rise of Richard III,Kings Challenged and Kings Triumphant,8
History,Edexcel,3,Henry VII’s Seizure and Consolidation of Power,Kings Challenged and Kings Triumphant,9
History,Edexcel,3,Henry VII: Challenges to the Throne,Kings Challenged and Kings Triumphant,10
History,Edexcel,1,"Paper 3, Option 31: Rebellion and disorder under the Tudors, 1485–1603",,10
History,Edexcel,2,Controlling a Fractious Nation: Changes in Tudor Government,"Paper 3, Option 31: Rebellion and disorder under the Tudors, 1485–1603",1
History,Edexcel,3,Changes in Central Government,Controlling a Fractious Nation: Changes in Tudor Government,1
History,Edexcel,3,"Changes in Crown, Church and Parliament Relations",Controlling a Fractious Nation: Changes in Tudor Government,2
History,Edexcel,3,Governing the Localities,Controlling a Fractious Nation: Changes in Tudor Government,3
History,Edexcel,3,Gaining Cooperation through Patronage and Progress,Controlling a Fractious Nation: Changes in Tudor Government,4
History,Edexcel,2,Challenges to Authority,"Paper 3, Option 31: Rebellion and disorder under the Tudors, 1485–1603",2
History,Edexcel,3,"Securing the Tudor Succession, 1485–87",Challenges to Authority,1
History,Edexcel,3,The Pretenders: Simnel and Warbeck,Challenges to Authority,2
History,Edexcel,3,Challenging Religious Change: The Henrician Rebellions,Challenges to Authority,3
History,Edexcel,3,Leadership and Repression in the Henrician Rebellions,Challenges to Authority,4
History,Edexcel,3,Kett’s Rebellion: Causes and Challenge,Challenges to Authority,5
History,Edexcel,3,Kett’s Rebellion: Suppression and Repression,Challenges to Authority,6
History,Edexcel,3,The Revolt of the Northern Earls: Causes,Challenges to Authority,7
History,Edexcel,3,The Revolt of the Northern Earls: Events and Impact,Challenges to Authority,8
History,Edexcel,3,Tyrone’s Rebellion: Causes and Events,Challenges to Authority,9
History,Edexcel,3,Tyrone’s Rebellion: Duration and Outcome,Challenges to Authority,10
History,Edexcel,1,"Paper 3, Option 32: The Golden Age of Spain, 1474–1598",,11
History,Edexcel,2,"Changes in Spanish Influence and Power, 1474–1598","Paper 3, Option 32: The Golden Age of Spain, 1474–1598",1
History,Edexcel,3,Expansion in Italy and the Mediterranean,"Changes in Spanish Influence and Power, 1474–1598",1
History,Edexcel,3,Expansion in the New World and Europe,"Changes in Spanish Influence and Power, 1474–1598",2
History,Edexcel,3,Spanish Military and Naval Power,"Changes in Spanish Influence and Power, 1474–1598",3
History,Edexcel,3,Spanish Financial Resources,"Changes in Spanish Influence and Power, 1474–1598",4
History,Edexcel,2,Ruling Spain – Newly United but Still Divided,"Paper 3, Option 32: The Golden Age of Spain, 1474–1598",2
History,Edexcel,3,The Spanish Inquisition and the Expulsion of the Jews,Ruling Spain – Newly United but Still Divided,1
History,Edexcel,3,The Accession of Charles V and the Comuneros Revolt,Ruling Spain – Newly United but Still Divided,2
History,Edexcel,3,The Impact of the Comuneros Revolt,Ruling Spain – Newly United but Still Divided,3
History,Edexcel,3,The Price Revolution: Causes and Debates,Ruling Spain – Newly United but Still Divided,4
History,Edexcel,3,The Price Revolution: Social Impact,Ruling Spain – Newly United but Still Divided,5
History,Edexcel,3,The Drive for Religious Orthodoxy,Ruling Spain – Newly United but Still Divided,6
History,Edexcel,3,The Morisco Rebellion of 1568,Ruling Spain – Newly United but Still Divided,7
History,Edexcel,3,The Crisis in Aragon: Revolt in Zaragoza,Ruling Spain – Newly United but Still Divided,8
History,Edexcel,3,The Crisis in Aragon: Impact of the Revolt,Ruling Spain – Newly United but Still Divided,9
History,Edexcel,1,"Paper 3, Option 33: The witch craze in Britain, Europe and North America, c1580–c1750",,12
History,Edexcel,2,"Challenges to the Witch Craze, c1580–c1750","Paper 3, Option 33: The witch craze in Britain, Europe and North America, c1580–c1750",1
History,Edexcel,3,The Growth of Scepticism in Britain,"Challenges to the Witch Craze, c1580–c1750",1
History,Edexcel,3,Key Sceptical Publications,"Challenges to the Witch Craze, c1580–c1750",2
History,Edexcel,3,The Scientific Revolution and its Impact,"Challenges to the Witch Craze, c1580–c1750",3
History,Edexcel,3,Changing Approaches to Knowledge and Reason,"Challenges to the Witch Craze, c1580–c1750",4
History,Edexcel,2,Persecuting Witches,"Paper 3, Option 33: The witch craze in Britain, Europe and North America, c1580–c1750",2
History,Edexcel,3,The North Berwick Witches: Origins and Accusations,Persecuting Witches,1
History,Edexcel,3,The North Berwick Witches: Aftermath,Persecuting Witches,2
History,Edexcel,3,The Lancashire Witches: Context and Origins,Persecuting Witches,3
History,Edexcel,3,The Lancashire Witches: The Trial,Persecuting Witches,4
History,Edexcel,3,The Bamberg Witch Hunt: Context and Victims,Persecuting Witches,5
History,Edexcel,3,The Bamberg Witch Hunt: Ending the Craze,Persecuting Witches,6
History,Edexcel,3,The East Anglian Witch Craze: Context and Methods,Persecuting Witches,7
History,Edexcel,3,The East Anglian Witch Craze: Ending the Hunt,Persecuting Witches,8
History,Edexcel,3,The Salem Witch Hunt: Context and Instigators,Persecuting Witches,9
History,Edexcel,3,The Salem Witch Hunt: Ending the Hunt,Persecuting Witches,10
